UserID,PlanName,MonthlyFee,SubscriptionStart,SubscriptionEnd,IsActive
14919,Premium Cloud Storage,14.99,2022-06-27,,True
14923,Premium Cloud Storage,9.99,2022-06-10,2022-08-07,False
14925,Premium Cloud Storage,14.99,2022-09-16,,True
14926,Premium Cloud Storage,9.99,2022-07-29,2023-01-02,False
14934,Premium Cloud Storage,9.99,2022-05-11,2022-05-12,False
14935,Premium Cloud Storage,14.99,2022-09-19,,True
14938,Premium Cloud Storage,9.99,2022-08-08,,True
14939,Premium Cloud Storage,9.99,2022-11-25,2023-05-09,False
14949,Premium Cloud Storage,9.99,2022-08-20,,True
14950,Premium Cloud Storage,14.99,2022-06-04,2022-12-17,False
14952,Premium Cloud Storage,9.99,2022-06-27,2023-03-20,False
14956,Premium Cloud Storage,14.99,2022-05-20,,True
14959,Premium Cloud Storage,9.99,2022-07-08,2022-12-23,False
14963,Premium Cloud Storage,9.99,2022-03-08,2022-10-09,False
14965,Premium Cloud Storage,14.99,2022-07-14,,True
14968,Premium Cloud Storage,9.99,2022-04-09,,True
14970,Premium Cloud Storage,9.99,2022-01-16,,True
14971,Premium Cloud Storage,9.99,2022-08-13,2022-10-26,False
14974,Premium Cloud Storage,14.99,2022-02-20,,True
14976,Premium Cloud Storage,14.99,2022-10-08,,True
14978,Premium Cloud Storage,14.99,2022-09-05,2022-10-20,False
14979,Premium Cloud Storage,14.99,2022-11-12,,True
14980,Premium Cloud Storage,9.99,2022-08-20,,True
14981,Premium Cloud Storage,14.99,2022-06-16,,True
14990,Premium Cloud Storage,9.99,2022-11-02,,True
14994,Premium Cloud Storage,14.99,2022-08-17,,True
